run_id,patient_id,repetition,micro_f1_mean,micro_f1_std,hallucination_mean,omission_mean,drift_score_mean,latency_mean_s
20260522_161848,patient_69,5,0.20000000000000004,0.0,4.0,4.0,0.6111111111111112,3.5671043999973335
20260522_161848,patient_69,10,0.20000000000000004,0.0,4.0,4.0,0.7301587301587301,2.9288195999979507
20260522_161848,patient_69,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.164786899993487
20260522_161848,patient_70,1,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.3810943999997107
20260522_161848,patient_70,5,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.08058660000097
20260522_161848,patient_70,10,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,2.9828966000059154
20260522_161848,patient_70,16,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.477967799997714
20260522_161848,patient_71,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,3.6630129999975907
20260522_161848,patient_71,5,0.125,0.0,6.0,8.0,0.9666666666666667,5.402330600001733
20260522_161848,patient_71,10,0.125,0.0,6.0,8.0,0.9666666666666667,5.449323099994217
20260522_161848,patient_71,16,0.125,0.0,6.0,8.0,0.930952380952381,5.0100600000005215
20260522_161848,patient_72,1,0.7142857142857143,0.0,2.0,2.0,0.2222222222222222,2.2102539999978035
20260522_161848,patient_72,5,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.481579699997383
20260522_161848,patient_72,10,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,5.206927600003837
20260522_161848,patient_72,16,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.30079349999869
20260522_161848,patient_73,1,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.685010899993358
20260522_161848,patient_73,5,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.4812240000028396
20260522_161848,patient_73,10,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.748787099997571
20260522_161848,patient_73,16,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.7676741999966907
20260522_161848,patient_74,1,0.6666666666666666,0.0,2.0,2.0,0.25,1.5054964999944787
20260522_161848,patient_74,5,0.6666666666666666,0.0,2.0,2.0,0.25,1.838289999999688
20260522_161848,patient_74,10,0.6666666666666666,0.0,2.0,2.0,0.25,1.7435163999980432
20260522_161848,patient_74,16,0.6666666666666666,0.0,2.0,2.0,0.25,2.1228532000022824
20260522_161848,patient_75,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,3.547610399997211
20260522_161848,patient_75,5,0.0,0.0,8.0,9.0,1.0,3.64102229999844
20260522_161848,patient_75,10,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,7.596602800003893
20260522_161848,patient_75,16,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,3.5040080999970087
20260522_161848,patient_76,1,0.6,0.0,2.0,2.0,0.2857142857142857,2.2378560999932233
20260522_161848,patient_76,5,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,5.043738099993789
20260522_161848,patient_76,10,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.4425231000059284
20260522_161848,patient_76,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.357072800004971
20260522_161848,patient_77,1,0.5714285714285714,0.0,3.0,3.0,0.3,2.1799952000001213
20260522_161848,patient_77,5,0.5714285714285714,0.0,3.0,3.0,0.425,2.3108014999961597
20260522_161848,patient_77,10,0.5714285714285714,0.0,3.0,3.0,0.425,2.198810900001263
20260522_161848,patient_77,16,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,4.36795500000153
20260522_161848,patient_78,1,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.51981589999923
20260522_161848,patient_78,5,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.447447300000931
20260522_161848,patient_78,10,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.561288199998671
20260522_161848,patient_78,16,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.7499144000030356
20260522_161848,patient_79,1,0.20000000000000004,0.0,4.0,4.0,0.4444444444444444,3.0698938999994425
20260522_161848,patient_79,5,0.20000000000000004,0.0,4.0,4.0,0.6111111111111112,3.0668053999979747
20260522_161848,patient_79,10,0.20000000000000004,0.0,4.0,4.0,0.7301587301587301,3.0069296000001486
20260522_161848,patient_79,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.970492499996908
20260522_161848,patient_80,1,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.16114689999813
20260522_161848,patient_80,5,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.0100670000028913
20260522_161848,patient_80,10,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.4590790000002016
20260522_161848,patient_80,16,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.663930700000492
20260522_161848,patient_81,1,0.23529411764705882,0.0,6.0,7.0,0.43333333333333335,3.94932659999904
20260522_161848,patient_81,5,0.125,0.0,6.0,8.0,0.7848484848484849,4.165889800002333
20260522_161848,patient_81,10,0.125,0.0,6.0,8.0,0.9666666666666667,5.205559300004097
20260522_161848,patient_81,16,0.125,0.0,6.0,8.0,0.8897435897435897,4.0420606000043335
20260522_161848,patient_82,1,0.7142857142857143,0.0,2.0,2.0,0.2222222222222222,1.8904657000020961
20260522_161848,patient_82,5,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,3.3790530000042054
20260522_161848,patient_82,10,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,3.2408753000054276
20260522_161848,patient_82,16,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.139118899998721
20260522_161848,patient_83,1,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.2835307999994257
20260522_161848,patient_83,5,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.3429863000055775
20260522_161848,patient_83,10,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.3427641000016592
20260522_161848,patient_83,16,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.618061300003319
20260522_161848,patient_84,1,0.6666666666666666,0.0,2.0,2.0,0.25,1.6840077000015299
20260522_161848,patient_84,5,0.6666666666666666,0.0,2.0,2.0,0.25,1.6910484999971231
20260522_161848,patient_84,10,0.6666666666666666,0.0,2.0,2.0,0.25,2.04678679999779
20260522_161848,patient_84,16,0.6666666666666666,0.0,2.0,2.0,0.25,1.550695400001132
20260522_161848,patient_85,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,2.014915600004315
20260522_161848,patient_85,5,0.0,0.0,8.0,9.0,1.0,2.983355099997425
20260522_161848,patient_85,10,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,4.6249394999977085
20260522_161848,patient_85,16,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,4.086573000000499
20260522_161848,patient_86,1,0.6,0.0,2.0,2.0,0.2857142857142857,1.8077625000005355
20260522_161848,patient_86,5,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.9508671000003233
20260522_161848,patient_86,10,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.9403700999973807
20260522_161848,patient_86,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.214767999998003
20260522_161848,patient_87,1,0.5714285714285714,0.0,3.0,3.0,0.3,2.204000999998243
20260522_161848,patient_87,5,0.5714285714285714,0.0,3.0,3.0,0.425,2.1115772999983164
20260522_161848,patient_87,10,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,3.45193609999842
20260522_161848,patient_87,16,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,4.4809138999989955
20260522_161848,patient_88,1,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.2100627000036184
20260522_161848,patient_88,5,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.1046223000012105
20260522_161848,patient_88,10,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.039259500001208
20260522_161848,patient_88,16,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.0907529999967664
20260522_161848,patient_89,1,0.20000000000000004,0.0,4.0,4.0,0.4444444444444444,2.802212700000382
20260522_161848,patient_89,5,0.20000000000000004,0.0,4.0,4.0,0.6111111111111112,2.848464700000477
20260522_161848,patient_89,10,0.20000000000000004,0.0,4.0,4.0,0.7301587301587301,2.642361999998684
20260522_161848,patient_89,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.6465469999966444
20260522_161848,patient_90,1,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.0808872999987216
20260522_161848,patient_90,5,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,1.9861515000011423
20260522_161848,patient_90,10,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.1377925999986473
20260522_161848,patient_90,16,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.4265188999997918
20260522_161848,patient_91,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,3.602608799999871
20260522_161848,patient_91,5,0.125,0.0,6.0,8.0,0.9666666666666667,4.573027700003877
20260522_161848,patient_91,10,0.125,0.0,6.0,8.0,0.9666666666666667,5.223036000003049
20260522_161848,patient_91,16,0.125,0.0,6.0,8.0,0.930952380952381,4.548291800005245
20260522_161848,patient_92,1,0.7142857142857143,0.0,2.0,2.0,0.2222222222222222,2.198214399999415
20260522_161848,patient_92,5,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,3.6285471000010148
20260522_161848,patient_92,10,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.302113600002485
20260522_161848,patient_92,16,0.14285714285714285,0.0,6.0,6.0,0.9230769230769231,4.189888199995039
20260522_161848,patient_93,1,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.766830200002005
20260522_161848,patient_93,5,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.6398279999993974
20260522_161848,patient_93,10,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,3.001282599994738
20260522_161848,patient_93,16,0.4444444444444444,0.0,5.0,5.0,0.35714285714285715,2.629812300001504
20260522_161848,patient_94,1,0.6666666666666666,0.0,2.0,2.0,0.25,1.9269435000023805
20260522_161848,patient_94,5,0.6666666666666666,0.0,2.0,2.0,0.25,1.7925688000032096
20260522_161848,patient_94,10,0.6666666666666666,0.0,2.0,2.0,0.25,1.622678600004292
20260522_161848,patient_94,16,0.6666666666666666,0.0,2.0,2.0,0.25,1.8600366999962716
20260522_161848,patient_95,1,0.35294117647058826,0.0,5.0,6.0,0.39285714285714285,2.241607299998577
20260522_161848,patient_95,5,0.0,0.0,8.0,9.0,1.0,3.539110799996706
20260522_161848,patient_95,10,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,4.547828599999775
20260522_161848,patient_95,16,0.11764705882352941,0.0,7.0,8.0,0.8973214285714286,3.2498971999957575
20260522_161848,patient_96,1,0.6,0.0,2.0,2.0,0.2857142857142857,1.7251143000030424
20260522_161848,patient_96,5,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.2910542000026908
20260522_161848,patient_96,10,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.7563814999957685
20260522_161848,patient_96,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,2.651029299995571
20260522_161848,patient_97,1,0.5714285714285714,0.0,3.0,3.0,0.3,1.6953456999981427
20260522_161848,patient_97,5,0.5714285714285714,0.0,3.0,3.0,0.425,1.9022791999959736
20260522_161848,patient_97,10,0.5714285714285714,0.0,3.0,3.0,0.425,1.9993974000026355
20260522_161848,patient_97,16,0.2857142857142857,0.0,5.0,5.0,0.7803030303030303,3.7844886999955634
20260522_161848,patient_98,1,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.670922999997856
20260522_161848,patient_98,5,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.4923273000022164
20260522_161848,patient_98,10,0.47058823529411764,0.0,4.0,5.0,0.45726495726495725,2.615412399994966
20260522_161848,patient_98,16,0.47058823529411764,0.0,4.0,5.0,0.34615384615384615,2.9210301999992225
20260522_161848,patient_99,1,0.20000000000000004,0.0,4.0,4.0,0.4444444444444444,3.369749600002251
20260522_161848,patient_99,5,0.20000000000000004,0.0,4.0,4.0,0.6111111111111112,3.1870127000001958
20260522_161848,patient_99,10,0.20000000000000004,0.0,4.0,4.0,0.7301587301587301,3.132216399993922
20260522_161848,patient_99,16,0.20000000000000004,0.0,4.0,4.0,0.8888888888888888,3.2279276000044774
20260522_161848,patient_100,1,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.3626626999975997
20260522_161848,patient_100,5,0.42857142857142855,0.0,4.0,4.0,0.36363636363636365,2.18232739999803
20260522_161848,patient_100,10,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.1728705999994418
20260522_161848,patient_100,16,0.26666666666666666,0.0,6.0,5.0,0.6730769230769231,3.8986565000013798
