run_id,patient_id,repetition,run,model,timestamp,ok,status_code,latency_s,micro_precision,micro_recall,micro_f1,omission_count,hallucination_count,drift_vs_1x,drift_vs_gold,drift_score
20260520_152150,patient_03,32,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:10.253402,1,200,6.413433499999883,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,32,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:16.677343,1,200,5.275421099999221,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_03,32,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:21.962200,1,200,5.008328300000358,0.4444444444444444,0.4444444444444444,0.4444444444444444,5,5,0.0,0.7142857142857143,0.35714285714285715
20260520_152150,patient_04,1,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:27.024692,1,200,3.1397004000009474,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,1,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:30.176129,1,200,2.8004851000005146,1.0,0.0,0.0,6,0,1.0,1.0,1.0
20260520_152150,patient_04,1,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:32.986828,1,200,7.623829399999522,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,2,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:40.656008,1,200,16.358448200000566,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,2,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:33:57.024001,1,200,12.649408600000243,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,2,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:09.680610,1,200,35.53335010000046,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,5,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:45.301913,1,200,2.8209955000002083,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,5,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:48.140392,1,200,3.489830200000142,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,5,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:51.638476,1,200,2.9042217999995046,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,10,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:54.697606,1,200,3.209278299998914,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,10,2,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:34:57.924873,1,200,3.519744699999137,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,10,3,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:01.452256,1,200,3.1170161000009102,0.6666666666666666,0.6666666666666666,0.6666666666666666,2,2,0.0,0.5,0.25
20260520_152150,patient_04,16,1,meta-llama/Meta-Llama-3.1-8B-Instruct,2026-05-20T15:35:05.026055,1,200,4.653063599998859,1.0,0.0,0.0,6,0,1.0,1.0,1.0
